files_modified,files_renamed,files_deleted,cpu_usage,memory_usage,entropy_mean,entropy_max,extension_changes,write_frequency,read_write_ratio,suspicious_processes,network_out_bytes,network_connections,registry_modifications,shadow_copy_deleted,process_injection,honeypot_touched,unique_extensions,label,family
0,1,1,34.479573968670806,58.769923880261295,2.8377658565625437,3.0125831870282913,0,3.445745853933065,1.542053652255172,0,4692.852825012201,3,1,0,0,0,4,0,Benign
26,12,10,70.3158646601973,45.86383967359819,7.388579836319988,7.584378702184067,60,58.548973904862606,0.4380537406346737,7,271468.2062668731,25,30,0,0,1,1,1,Polymorphic
118,70,8,82.9422800368989,74.46423022997226,7.8390160093395,7.992081619000043,46,38.894509416913344,0.13871417954728554,5,324663.7525638082,5,25,0,1,1,15,1,WannaCry
75,43,10,59.34316011140188,93.31119475869406,7.695977945209582,7.299524346182705,76,56.309559249407464,0.48989828928553586,4,224606.4691885769,13,26,1,0,1,15,1,Polymorphic
51,73,20,68.3235744683216,40.5537252075435,7.710919691916354,7.511362723218528,9,54.90646847704715,0.2610773241682632,4,132563.72055210287,16,31,1,1,1,8,1,Cerber
7,0,0,19.112162923718078,21.504539602001977,1.2220284793775886,2.173111966689012,0,3.438469838402492,2.5887919090638154,0,4412.745196079091,0,3,0,0,0,1,0,Benign
7,2,0,32.45033538773796,50.68741477837738,3.7697980579052026,2.438895024607269,0,0.18584664911018178,3.9577946981219214,1,1636.382804273903,3,2,0,0,0,4,0,Benign
7,0,2,19.98986313567631,23.579946179019885,4.150231087514639,1.0428551002628026,1,1.7215813074972632,3.718614263219069,0,9.101429771804504,0,1,0,0,0,5,0,Benign
3,0,2,25.649501882235977,33.07644792700259,1.861546839633935,1.2646422456070683,1,2.020192080044948,3.6561870446816123,1,3789.7210105303257,2,1,0,0,0,2,0,Benign
6,0,0,23.994859684922467,13.157460095343172,0.5912829200593892,4.34161550517234,1,0.07276253130862154,3.3226932430281924,0,931.2203943921887,4,1,0,0,0,2,0,Benign
8,1,3,42.50490058217438,19.620551894356964,0.8188189577818363,2.073567357755619,0,1.5664835897270373,1.0270756883403949,0,642.0734789771976,3,0,0,0,0,4,0,Benign
85,80,4,89.66341193593675,87.17852255185713,7.033620374988574,7.636989948158528,75,18.654793049344313,0.295391646051782,7,33426.82242933953,13,35,0,1,1,5,1,Cerber
5,2,3,13.753172074360506,19.286059275048373,4.036656700773932,4.6730447683275464,0,3.948895376418275,4.943801932840163,0,2027.7468691145011,1,2,0,0,0,3,0,Benign
14,13,0,30.363961571171803,41.69866895906596,7.003154561268505,7.718559070210693,58,12.660703551310295,0.3603124937019541,7,228917.56289390873,6,45,0,0,1,4,1,SlowBurn
17,10,5,32.42397895455621,72.01641459697086,7.25506705305458,7.633444892635337,68,54.13178792246305,0.036973866333464396,2,61238.41019758869,18,37,1,0,1,1,1,SlowBurn
30,11,6,50.31419809897908,64.55442974804183,7.766386021255816,7.516933274241467,5,48.96202503725942,0.12110991906390196,7,258545.80567625907,28,38,0,0,1,8,1,Polymorphic
0,1,3,6.846007998847983,27.565777262658777,0.8195976038075741,1.6245235634802846,1,3.981122428261707,2.3395811825416803,1,1419.7933179350075,3,0,0,0,0,3,0,Benign
80,56,18,65.34232410103921,44.518863267391986,7.178673013421171,7.453923830063332,75,17.55587897938129,0.28024425388553337,3,460981.30849143834,20,16,1,1,1,5,1,Cerber
1,1,0,25.531209398809192,39.45473379082905,2.455573532484959,2.3746993993015737,1,1.468542233214853,3.4729535122216046,0,1189.359866682001,2,3,0,0,0,5,0,Benign
4,2,2,41.04967843210712,33.967614460791665,3.685599955082584,3.447863361089675,0,3.482568149659858,4.0892176824502355,1,3724.1879693519745,5,2,0,0,0,3,0,Benign
7,0,2,21.26953407700186,52.78122830879386,1.9864203972034251,5.490921851683632,0,3.159107629579135,4.28553543024534,0,4076.4393853070455,5,3,0,0,0,4,0,Benign
90,95,16,64.62002386640529,91.2445739435714,7.508514320044453,7.444840465598841,77,42.81920837610424,0.2608921765334263,7,262114.34766327307,14,42,1,1,1,7,1,Cerber
7,2,11,51.15484692261734,79.8516428419523,6.766369734612196,7.172493564022838,57,34.857247607969924,0.47677508327539037,7,227942.29383712483,4,5,1,1,1,7,1,SlowBurn
6,0,2,6.108056928358198,38.66618565515116,1.0749650240788768,4.394112330236123,1,3.9582732461761796,2.5266706202601172,0,3830.022278285081,0,3,0,0,0,5,0,Benign
3,2,2,31.868127299949318,38.85674174346288,3.576388370341215,1.7265659268598954,0,3.8612696497105676,4.341892229803275,1,2636.9898245758295,5,1,0,0,0,1,0,Benign
297,118,7,94.65261212484324,74.71564716406094,7.896427882253723,7.943893599243095,34,14.950620301727664,0.41617774305469646,5,237156.45154184173,19,22,1,1,0,13,1,LockBit
1,2,1,44.57824693782189,44.18824123889022,1.1436211358540014,2.2269486841904276,1,3.3710910377018877,1.4189694244317845,1,4226.058931892211,4,2,0,0,0,2,0,Benign
5,1,0,36.09231495499624,43.48729037128196,2.418747018481944,1.219411444555896,0,0.6672813436640292,1.2341080155911235,0,2041.993916636224,4,0,0,0,0,4,0,Benign
8,0,1,3.9586567065101574,53.777832717480315,0.7904434103843205,2.976987262569401,0,0.4805500766930675,1.0862753918962558,1,989.3648402281697,4,2,0,0,0,3,0,Benign
60,51,3,64.56976110395837,93.64237331115042,7.281005940529831,7.663006977412322,19,12.937246944414479,0.23310762894422163,7,349613.1659359032,10,29,1,1,1,8,1,Cerber
0,0,1,22.71309303453066,27.424767412300145,4.02194873058776,2.6154906245632645,1,0.40088673867460356,0.916384223846564,0,4086.94744298487,3,1,0,0,0,3,0,Benign
7,2,1,9.499653358305846,13.551382900064054,3.518094706253156,4.7134826038132385,0,3.6986258304766113,2.1269763389557292,1,2774.741885308884,4,1,0,0,0,4,0,Benign
143,169,7,85.96031020086889,52.14516312324282,7.6776072814759155,7.62874697110095,8,48.76929284058135,0.315788871178488,2,320837.42455736536,20,11,1,1,1,8,1,WannaCry
52,45,8,70.29052648148517,90.81091785843304,7.2654082996609235,7.580612359816753,69,51.741209186841466,0.3545065884431177,3,424768.9711171909,19,41,1,0,1,13,1,Cerber
107,163,8,80.83315939807356,82.72573297610003,7.505323515322803,7.899208814157088,56,17.37827280581333,0.48091059434847633,6,370798.09660626715,4,28,1,1,1,4,1,WannaCry
15,2,18,34.10652241555479,77.05713970531184,6.897334888264243,7.0663147026066735,65,17.264206081734727,0.11896192894509286,4,371630.1067588199,24,12,1,1,1,3,1,SlowBurn
5,0,2,36.48869005036453,24.535242795219105,1.7696213166358765,5.091284344328564,0,1.7303510276410314,4.2481243390145345,0,2308.1332563122523,1,1,0,0,0,4,0,Benign
19,3,2,38.91306144317797,78.53212499092552,6.59368582234052,6.983158570678314,80,17.527073149607283,0.03700475466680119,8,437868.8786566017,23,40,1,1,0,3,1,SlowBurn
99,26,1,87.97691194623127,60.56364839222769,7.164850791901244,7.165612041681773,33,53.308521326171665,0.20828727738080063,6,155236.77444818142,19,21,1,0,1,11,1,Cerber
4,2,3,16.893630633665254,48.09065484379319,2.703848885674897,1.9878895891702872,1,1.3087909634222354,0.5652455802042105,0,3703.761985142865,2,1,0,0,0,4,0,Benign
6,2,0,22.285987499442413,47.204022205253004,4.311301259785909,1.121772943212019,1,0.2687569256796798,4.201790995373989,0,3049.0711945368266,4,2,0,0,0,5,0,Benign
1,9,16,84.16981603681937,87.23984027389716,6.863167431685888,7.75276225971294,25,21.57472670144162,0.14075641714589676,2,127598.38756850378,30,21,1,1,1,4,1,Fileless
66,81,8,62.72824694081515,48.87561221727028,7.012345437085054,7.714686298618726,71,32.25531410887133,0.4019650601481661,7,496086.7862752083,27,50,1,1,1,10,1,Cerber
5,8,17,55.928188268389334,82.04859478545592,7.085168257918056,7.000828870998966,7,17.662025463925815,0.3051932420134746,2,310485.84940469754,20,40,0,0,1,4,1,SlowBurn
4,0,3,20.379536059889215,32.66767689570976,3.526058896196238,3.772514061237357,1,2.9813556497722535,3.654931142472075,0,2514.9709606429888,5,1,0,0,0,5,0,Benign
8,2,2,36.56133489507551,50.375579815257446,3.2473215830061957,3.863407780343134,1,3.4493762412674247,2.7772846224643697,1,1132.3516201064233,3,3,0,0,0,4,0,Benign
10,6,9,80.44909806364956,42.71636372221167,6.749426593573306,7.879653837739003,56,36.377753772084944,0.2639685093123631,6,117938.4588695519,19,23,1,1,1,13,1,Fileless
4,7,13,56.15952863677853,71.27380693499073,6.90839409009862,6.61631966214731,28,40.78208256479469,0.41814609936419206,7,318843.93866177567,3,16,0,1,1,3,1,Fileless
56,90,20,70.71973266416013,87.90525005804146,7.343420266737682,7.538101610717097,60,46.04313659000286,0.4924006430092866,8,67573.54720899477,27,48,1,0,1,3,1,Cerber
7,1,3,19.586419660554878,16.62743895524372,2.3662468205730476,1.6936792598940045,1,2.283096865440157,0.7268249490621488,0,1857.3013169348467,3,0,0,0,0,2,0,Benign
8,0,1,4.20187301518415,56.01355988007693,0.6464388633688034,2.644001260963684,0,0.53539515832118,0.7701167724604964,1,24.04215772197793,0,2,0,0,0,2,0,Benign
84,67,1,67.90565707720894,66.62298678457984,7.624079321073481,7.417359944405594,43,38.37578709538849,0.48466354060942113,8,484035.84213183436,28,29,1,0,1,5,1,Ryuk
0,0,0,11.198683431487861,29.587404380260587,4.05322060918659,4.650682823501175,1,1.3673396785358842,2.640993063260813,1,1924.1948018927092,4,2,0,0,0,1,0,Benign
8,9,10,69.88338397085683,87.82745855331531,6.31711048249437,6.6742337054103205,63,20.108341237505016,0.07874933755092518,7,478997.30461261433,9,33,1,1,0,9,1,Fileless
4,2,0,19.884410916106788,38.19622289604816,0.5733995058163739,2.7781660370514416,0,0.6419964754163252,0.5250598728064756,1,4767.419439389591,3,0,0,0,0,5,0,Benign
0,0,2,18.465405515180283,47.659385192408706,3.887693672439181,1.3932102813377092,1,0.5063592640221417,3.4114217840768695,0,4846.790289239568,5,2,0,0,0,1,0,Benign
2,0,0,44.20925819262462,17.14439670961336,0.8092751714312305,1.12565168757388,1,3.7316370393168707,3.5800619334253088,0,4396.334596028406,2,2,0,0,0,3,0,Benign
3,2,1,35.94332423886275,14.800550605682568,1.2804232226913101,3.5960765659519143,1,0.9610319536898184,0.9962978906589965,1,867.6770107414478,3,3,0,0,0,1,0,Benign
6,1,3,15.555261021243908,49.89071612765299,0.6697589031669651,1.7840504839798808,1,2.2275071997702094,3.499623857001798,0,783.1107100974416,2,0,0,0,0,5,0,Benign
5,16,5,45.1306439345782,45.197146335616495,6.671088674829401,7.641617453762475,21,51.82562655768281,0.3873078553286993,2,329338.64977425995,15,7,1,0,1,6,1,SlowBurn
1,8,17,64.46071193025472,64.82504541722443,5.977548454780689,6.59321602217223,51,50.3263310361442,0.2741828407260144,3,473022.1717180702,2,10,1,1,1,5,1,Fileless
137,90,18,68.8541483563797,47.120502556605494,7.520498929532851,7.546860623810968,24,58.677321183495216,0.21054124462953522,3,372979.965939373,10,32,0,1,1,8,1,Ryuk
8,1,3,18.805842618490537,12.648939665129845,3.097601869509974,3.34310539394823,1,3.4446184645063482,2.0483699086555616,0,908.3203710072352,3,2,0,0,0,3,0,Benign
4,0,2,19.209421108168883,24.27288601435754,3.478268780841266,2.893177316769394,1,0.5160504633369922,4.182372698903432,1,169.0441492107736,2,1,0,0,0,3,0,Benign
3,2,1,2.5872869663214395,10.880126185067247,1.4441104207713007,4.582385633213088,1,1.0535174556731488,3.502790843287267,1,1082.2638674216485,4,3,0,0,0,3,0,Benign
2,2,0,24.970165347770624,10.32447606934986,1.6608019820262299,3.363215314500627,1,3.456034734249922,1.710470329857094,0,4067.9121650896736,0,0,0,0,0,3,0,Benign
7,13,9,50.77214938346113,43.5950226617367,7.205485883288996,7.306596132401978,68,52.00780665088831,0.1040425556706532,4,346598.4535491483,2,23,0,1,1,6,1,SlowBurn
0,0,1,44.56430181362941,28.01992025597573,2.1633362010721187,2.779904782283335,1,3.603609955956418,2.063619277261365,1,1398.2068951457582,4,2,0,0,0,3,0,Benign
58,75,2,78.60348253653913,69.55853941965816,7.222549656123764,7.583651019393246,23,50.454234555650174,0.1329553387749658,7,488093.60959916556,27,7,1,0,1,2,1,Polymorphic
4,0,0,44.34147881835528,55.805542193481884,0.7472114803161389,4.626927076727471,0,2.9116292132825947,3.405632358056998,0,2128.298639190566,2,2,0,0,0,4,0,Benign
5,1,3,37.90628833447442,33.67542938705323,3.433535837460023,2.5690033459528654,0,2.6364069814140545,2.3891866006306555,1,4793.51467771972,3,0,0,0,0,2,0,Benign
3,2,3,9.455045740572853,17.859123580418675,3.3837301933676454,2.5362537489143087,1,3.746508380940964,2.057328912986626,0,3069.687728468865,5,3,0,0,0,2,0,Benign
3,1,3,38.8120992861645,54.11347582847507,3.535684151625065,5.1352573396244905,1,3.6229966957654343,3.9502912577780016,1,1467.7211442938542,5,1,0,0,0,4,0,Benign
16,20,5,41.90516876871446,91.3661968155285,6.840287636123435,6.662325900895197,73,21.360231478209172,0.4097783535673407,8,359791.583983002,23,8,1,1,1,7,1,SlowBurn
38,20,12,73.34702877863887,85.14800450033758,7.797312088731397,7.191923724646273,51,42.60318014688613,0.2964965424005464,5,280762.1102711512,13,37,0,1,1,1,1,Polymorphic
46,93,7,58.04381026297981,69.28787191905903,7.000404137414221,7.51072436839454,38,36.30988981265067,0.34887295706077687,3,396360.11050205113,20,37,1,0,0,11,1,Cerber
7,1,1,5.696870617006098,42.47904723089195,2.8446012966521055,2.576536309524107,0,3.730867056034336,1.1539766389539023,1,4173.26372250136,3,0,0,0,0,5,0,Benign
3,6,15,67.64877845885931,90.54923539161598,6.673596462739135,7.44386431349405,20,19.639283628839063,0.211109266897275,4,162172.18385360547,6,22,1,1,1,7,1,Fileless
51,129,16,60.8474863336834,48.86881408428947,7.333282549390924,7.826161554361578,60,37.13178541327885,0.34609273465597856,7,63492.09389227566,3,35,0,0,0,10,1,Ryuk
51,73,5,59.325486117423516,89.21725612873924,7.052916865025087,7.384104771203272,37,42.005561519888744,0.17846655403713152,7,260676.47856681288,21,33,1,1,1,14,1,Cerber
19,14,6,55.426306577935335,82.83540661752642,7.425447329820476,7.524923626808628,44,27.508419002063043,0.32369183147121167,3,468963.41212861345,27,16,0,1,1,8,1,SlowBurn
110,77,6,80.2483324369573,59.875116852080566,7.623673875667438,7.405608103805488,64,54.776342015254286,0.43521454998473286,2,320693.18975307554,23,23,0,1,1,12,1,Ryuk
6,1,2,17.514693528567303,24.573351204866853,0.6589166134587634,3.4955232119324857,0,0.42310428219988205,1.08391381972086,0,313.6304522353134,5,2,0,0,0,1,0,Benign
7,1,1,37.58016664712337,47.054289886910986,2.494230561127104,3.0747956014432734,1,2.319572969501997,3.343300279891141,1,289.7019430805292,0,3,0,0,0,3,0,Benign
8,2,3,35.4049940566261,20.025476177544373,3.786685057472064,1.8372251476391477,1,1.215911636597891,4.202052206854514,1,1590.3003524294274,0,3,0,0,0,5,0,Benign
11,3,8,41.96803126866139,86.55129196374952,7.239629671767907,6.880401498541464,19,39.78719792679642,0.2207420915958092,5,107161.16061401431,5,15,1,1,0,6,1,SlowBurn
3,1,2,18.66535254689278,28.511474291248675,4.4025548763905356,3.5618100713701315,1,0.39384098191752637,4.593591243372938,1,3486.3425494610824,3,3,0,0,0,4,0,Benign
77,91,10,84.81418532803846,44.60411689364115,7.261900610444823,7.984123324056651,42,52.49741944388485,0.12815560529013983,2,377309.46194152615,28,40,0,0,0,2,1,Ryuk
6,2,2,12.773410243666767,31.81335674022099,4.009859798687112,4.142767532496456,0,1.4654284595613953,2.9155176889891057,1,1645.7548237440606,1,0,0,0,0,5,0,Benign
32,27,10,57.73842014478885,54.52283669929762,7.689499354726865,7.982467927102992,5,55.29039117242865,0.3436504758797012,2,321451.1568817608,22,17,1,1,0,15,1,Cerber
105,96,8,73.60565802686435,44.82813755917865,7.805969609385115,7.682548294918364,73,51.73946296735385,0.34689199668115756,3,109004.23484457353,27,44,1,0,0,10,1,WannaCry
0,2,1,23.779551644587787,22.826630880548922,4.3373406731356745,1.5595145804775936,0,3.7328472109660202,3.8212290227098435,1,2367.892601679494,0,3,0,0,0,1,0,Benign
34,22,19,71.30659910338836,94.96856104891796,7.155495856138398,7.200659193044428,63,44.50290318492817,0.3165564382598329,4,258307.40298396753,19,34,1,0,0,2,1,Polymorphic
5,2,0,19.318405606140004,56.35345580255925,1.3270634377348025,4.399215799816705,1,2.9067383412553354,1.913600826164322,1,642.3821596438506,1,1,0,0,0,3,0,Benign
4,0,0,21.66389131386661,54.93281918772228,0.6633617717999534,2.749988967291119,1,2.573741415757405,3.1009649292044945,1,1967.484905434637,3,2,0,0,0,3,0,Benign
5,2,1,6.912683490096422,32.53441443025943,1.5257147786068308,2.2471427871080794,1,1.5948146207032616,1.1580548296624804,0,1458.196610224411,3,2,0,0,0,3,0,Benign
6,1,1,15.813972456798238,35.72232140676549,1.186039291920971,1.9374016493897859,1,2.482608947917548,1.5746678465593067,0,2764.9988332839785,5,2,0,0,0,4,0,Benign
109,124,14,88.85281084853494,75.39708291518724,7.946128848223447,7.754023925960536,25,33.17619792425903,0.35886569295917703,6,465391.18651598535,14,41,1,0,1,13,1,WannaCry
3,1,2,40.23323336581877,40.79177577322161,4.3332374508117395,2.4291850133546737,0,0.4093681286879911,2.5018252748067393,1,4129.947269843257,4,2,0,0,0,1,0,Benign
120,77,8,63.837022166894556,50.33529303594449,7.242465944514828,7.673265725597353,15,17.590134465928955,0.10454284205366372,5,279432.3601116935,16,33,1,1,0,7,1,Ryuk
2,2,0,6.914525290984832,19.148669170743474,1.5425060533483026,1.414551736657331,1,3.6567861440372034,3.8571499149340496,0,1570.0111596308348,5,2,0,0,0,1,0,Benign
2,2,0,2.3590387130920956,52.79879301975718,1.9269253124492218,2.491169708287001,0,0.08049052739406504,3.0119827233722667,0,3134.877796049748,1,2,0,0,0,2,0,Benign
7,7,7,56.92012760546116,91.81080559090842,6.370129382698023,6.008954924311448,55,14.66339975362557,0.32094764555386096,4,291270.39362743596,21,28,1,1,0,14,1,Fileless
2,1,0,26.157307664471933,16.18459160336896,1.4234142117416928,1.9657368627926575,1,3.997074740785264,4.174066328270939,0,779.4245909836217,5,0,0,0,0,1,0,Benign
71,18,8,73.1072585899042,60.33317102540735,7.295358452331997,7.217294508622409,67,27.33009166224241,0.31307056536252437,4,234117.31675982667,8,7,1,0,0,4,1,Cerber
7,1,1,39.518382224385824,57.67784033600492,3.451309309375149,3.3762346184598053,1,1.7204156024395307,1.8184828105193707,1,1369.5876757298643,4,3,0,0,0,4,0,Benign
4,0,0,13.41839994653938,47.625933028518105,0.8728458830994783,1.6315136505662768,0,3.09285015472603,3.7694802959252645,0,3657.272791436126,4,3,0,0,0,5,0,Benign
36,80,12,46.64894884190807,93.25515986887532,7.665144000385261,7.567665952838108,41,59.51381728781508,0.10624895291947982,6,433336.1344042267,27,47,1,1,1,8,1,Polymorphic
85,140,6,63.76429629778339,71.1761588738021,7.5805164828524285,7.627903182967656,42,52.49367782071628,0.3262753017110902,3,437364.64777870727,5,5,0,0,1,8,1,Ryuk
180,286,6,92.6019607786256,84.26070376633126,7.956492534980253,7.937376211263678,29,43.42095343281207,0.08807169519894947,7,414067.7262948548,28,16,1,1,1,7,1,LockBit
3,0,18,53.4996057241987,86.89832461621705,6.014599776992196,7.785518563113525,49,34.6342288891128,0.20133006997531905,5,252775.6474964288,6,41,1,1,0,11,1,Fileless
1,2,1,33.98607223009793,58.29122122208162,0.8456366390405559,4.275893450855746,1,1.6513256791315518,3.663116135400831,1,3875.932580334475,0,1,0,0,0,2,0,Benign
5,7,3,76.31049059255129,44.44648642735944,6.7475163309142,7.143806134574349,48,48.971055799399615,0.20604693412324282,3,90779.79689864074,21,36,0,0,0,10,1,Fileless
12,18,7,49.531782264556725,51.73866866951235,6.795164635881961,7.499468251728276,8,25.300750281906247,0.418539769227579,8,448992.6053365485,7,29,1,1,1,8,1,SlowBurn
14,4,4,52.41935002013272,79.98160364369396,7.471080429742773,7.0428062227153205,67,12.313129135934371,0.4257812025216056,2,234606.55502032978,18,7,1,1,0,13,1,SlowBurn
27,33,19,67.1618945147759,66.8318786992487,7.913002230411806,7.243798834069152,40,20.708543546840932,0.15496828923373984,4,264549.51484647876,25,46,1,1,1,7,1,Polymorphic
1,2,3,38.60542008979314,36.85371079516631,2.1429778713415675,4.348193863108914,1,0.13101793646663484,4.129413748566823,0,2457.7563487873504,5,0,0,0,0,4,0,Benign
